Status,Problem ,Solution,Topic,Sub Topic,Difficulty,Remarks,Link
Yes,https://leetcode.com/problems/path-with-minimum-effort/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Distance_Based/Path_with_min_effort.py,Graphs,Distance Based,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Distance_Based/Second_min_time_to_reach_destination.py,Graphs,Distance Based,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Graph_and_Types.py,Graphs,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/README.md,Graphs,,,,
Yes,https://leetcode.com/problems/reconstruct-itinerary/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Topo_Sort_or_Ordering_Based/Algos/Heirholzers_Euclidean_Path.py,Graphs,Topo Sort or Ordering Based/Algos,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Topo_Sort_or_Ordering_Based/Algos/Kahn%27s_Algorithm.py,Graphs,Topo Sort or Ordering Based/Algos,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Topo_Sort_or_Ordering_Based/Algos/Topo_Sort.py,Graphs,Topo Sort or Ordering Based/Algos,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Topo_Sort_or_Ordering_Based/Alien_Dictionary.py,Graphs,Topo Sort or Ordering Based,,,
Yes,https://leetcode.com/problems/build-a-matrix-with-conditions,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Topo_Sort_or_Ordering_Based/Build_matrix_with_row_sum_conditions.py,Graphs,Topo Sort or Ordering Based,Hard,,
Yes,https://leetcode.com/problems/find-all-possible-recipes-from-given-supplies/?envType=daily-question&envId=2025-03-21,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Topo_Sort_or_Ordering_Based/Cook_recipes_from_ingredients.py,Graphs,Topo Sort or Ordering Based,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Topo_Sort_or_Ordering_Based/Course_Schedule_-_I.py,Graphs,Topo Sort or Ordering Based,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Topo_Sort_or_Ordering_Based/Course_Schedule_-_II.py,Graphs,Topo Sort or Ordering Based,,,
Yes,https://leetcode.com/problems/valid-arrangement-of-pairs/?envType=problem-list-v2&envId=eulerian-circuit,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Graphs/Topo_Sort_or_Ordering_Based/Valid_Pair_Arrangement-Eucledian_circuit.py,Graphs,Topo Sort or Ordering Based,Hard,,
Yes,https://leetcode.com/problems/minimum-number-of-pushes-to-type-word-i,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Greedy/Min_Pushes_to_type_word.py,Greedy,,Easy,,
Yes,https://leetcode.com/problems/design-a-number-container-system,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Heaps/Design_number_container.py,Heaps,,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Heaps/Implement_Max_Heap.py,Heaps,,Easy,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Heaps/K_closest_points_to_origin.py,Heaps,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Heaps/K_most_frequent_elements.py,Heaps,,,,
Yes,https://leetcode.com/problems/design-task-manager/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Heaps/Task_Manage_LC_Contest.py,Heaps,,Medium,,
Yes,https://leetcode.com/problems/find-the-number-of-distinct-colors-among-the-balls/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Leetcode_contests/Arrays/No_of_distinct_colors_among_balls.py,Leetcode contests,Arrays,Medium,,
Yes,https://leetcode.com/problems/find-occurrences-of-an-element-in-an-array/description/\,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Leetcode_contests/Arrays/Occurences_of_element_in_array.py,Leetcode contests,Arrays,Medium,,
Yes,https://leetcode.com/problems/right-triangles/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Leetcode_contests/Arrays/Right_Triangles.py,Leetcode contests,Arrays,Medium,,
Yes,https://leetcode.com/contest/weekly-contest-394/problems/count-the-number-of-special-characters-ii/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Leetcode_contests/Arrays/count_special_chars.py,Leetcode contests,Arrays,,,
Yes,https://leetcode.com/problems/taking-maximum-energy-from-the-mystic-dungeon/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Leetcode_contests/DP/Max_energy_from_Dungeon.py,Leetcode contests,DP,Medium,,
Yes,https://leetcode.com/problems/minimum-substring-partition-of-equal-character-frequency/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Leetcode_contests/DP/Minimum_Substring_Partition_of_Equal_Character_Frequency.py,Leetcode contests,DP,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Delete_last_node.py,LinkedList,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Delete_middle_node.py,LinkedList,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/K_th_element_from_last.py,LinkedList,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/LinkedList/Merged_2_sorted_LL.py,LinkedList,,,,
Yes,https://leetcode.com/problems/find-the-count-of-numbers-which-are-not-special,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Math/Special_Nums_Primes.py,Math,,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Notes/Bit_Manipulation.md,Notes,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Notes/Dynamic_Programming.md,Notes,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Prefix_Partial_Sums/2D_Prefix_Sum_Rect_Sum.py,Prefix Partial Sums,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Prefix_Partial_Sums/2_Good_Nums_Partial_N_Prefix.py,Prefix Partial Sums,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Prefix_Partial_Sums/3_Max_Value_in_Rectangle_after_updates.py,Prefix Partial Sums,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Prefix_Partial_Sums/4_AP_on_prefix_sum.py,Prefix Partial Sums,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Prefix_Partial_Sums/5_GP_on_prefix_sum.py,Prefix Partial Sums,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Prefix_Partial_Sums/Max_subarray_Sum_with_length_divisible_by_k.py,Prefix Partial Sums,,,,
Yes,https://leetcode.com/problem-list/prefix-sum/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Prefix_Partial_Sums/README.md,Prefix Partial Sums,,,,
Yes,https://leetcode.com/discuss/post/3695233/all-types-of-patterns-for-bits-manipulat-qezp/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/README.md,README.md,,,,
Yes,https://leetcode.com/problems/shuffle-an-array/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Randomized_Algos/Fischer_Yeates_Algo.py,Randomized Algos,,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Randomized_Algos/LinkedList_Fischer_Yeates.py,Randomized Algos,,,,
Yes,https://leetcode.com/problems/random-pick-index/submissions/1468326735/?envType=problem-list-v2&envId=randomized,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Randomized_Algos/Random_Pick_Index.py,Randomized Algos,,Medium,,
Yes,https://leetcode.com/problems/random-pick-with-blacklist/description/?envType=problem-list-v2&envId=randomized,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Randomized_Algos/Random_pick_with_blacklist.py,Randomized Algos,,Hard,,
Yes,https://leetcode.com/problems/find-the-punishment-number-of-an-integer/?envType=daily-question&envId=2025-02-15,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Find_Subarray_Decimal_Sum_K.py,Recursion Backtracking,,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Letters_of_Phone_keypad.py,Recursion Backtracking,,,,
Yes,https://leetcode.com/problems/split-a-string-into-the-max-number-of-unique-substrings,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Max_split_substrings.py,Recursion Backtracking,,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Pow%28x%2C_n%29.py,Recursion Backtracking,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Recursion_Backtracking/Recursive_Implementation_of_atoi%28%29.py,Recursion Backtracking,,,,
Yes,https://leetcode.com/problems/count-of-smaller-numbers-after-self,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Segment_Trees/Count_smaller_numbers_after_self.py,Segment Trees,,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Segment_Trees/Dynamic_Range_Minimums.py,Segment Trees,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Segment_Trees/K_Segment_Tree.py,Segment Trees,,,,
Yes,https://leetcode.com/problems/the-skyline-problem/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Segment_Trees/LC_Skylines_Lazy_CCmp_Example.py,Segment Trees,,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Segment_Trees/Lazy_Segment_Tree.py,Segment Trees,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Segment_Trees/Readme.md,Segment Trees,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Segment_Trees/Segment_Tree_Template.py,Segment Trees,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Segment_Trees/Skylines_LC_Lazy.py,Segment Trees,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Segment_Trees/segment_tree_implement.py,Segment Trees,,,,
Yes,https://leetcode.com/problems/decode-string/?envType=study-plan-v2&envId=leetcode-75,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Stacks_Queues/Decode_String.py,Stacks Queues,,Medium,,
Yes,https://leetcode.com/problems/implement-router/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Stacks_Queues/Implement_Router_queue_binsearch.py,Stacks Queues,,Medium,,
Yes,https://leetcode.com/problems/sum-of-subarray-ranges/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Stacks_Queues/NGE_NLE/Sum_of_Subarray_range_diffs.py,Stacks Queues,NGE NLE,Medium,,
Yes,https://leetcode.com/problems/parsing-a-boolean-expression,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Stacks_Queues/Parse_Boolean_Expression.py,Stacks Queues,,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Stacks_Queues/Valid_Paranthesis.py,Stacks Queues,,,,
Yes,https://leetcode.com/problems/determine-if-two-strings-are-close,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Close_Strings.py,Strings,,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/KMP/README.md,Strings,KMP,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/KMP/kmp_string_match.py,Strings,KMP,,,
Yes,https://leetcode.com/problems/count-beautiful-splits-in-an-array/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Rolling_Hash/Beautiful_3_splits.py,Strings,Rolling Hash,Medium,,
Yes,https://leetcode.com/problems/distinct-echo-substrings/description/?envType=problem-list-v2&envId=rolling-hash,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Rolling_Hash/Distinct_Echo_Substrings.py,Strings,Rolling Hash,Hard,,
Yes,https://leetcode.com/problems/find-substring-with-given-hash-value/description/?envType=problem-list-v2&envId=rolling-hash,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Rolling_Hash/Find_matching_hash.py,Strings,Rolling Hash,Hard,,
Yes,https://leetcode.com/problems/longest-happy-prefix/submissions/1449928081/?envType=problem-list-v2&envId=rolling-hash,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Rolling_Hash/Longest_Happy_Prefix.py,Strings,Rolling Hash,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Rolling_Hash/Longest_common_substring.py,Strings,Rolling Hash,,,
Yes,https://leetcode.com/problems/longest-chunked-palindrome-decomposition/?envType=problem-list-v2&envId=rolling-hash,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Rolling_Hash/Longest_decomposition_of_palindromes.py,Strings,Rolling Hash,Hard,,
Yes,https://leetcode.com/problems/longest-duplicate-substring/?envType=problem-list-v2&envId=rolling-hash,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Rolling_Hash/Longest_repeating_substring.py,Strings,Rolling Hash,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Rolling_Hash/README.md,Strings,Rolling Hash,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Rolling_Hash/Rolling_Hash_Function.py,Strings,Rolling Hash,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Rolling_Hash/Rolling_hash_on_numbers.py,Strings,Rolling Hash,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Rolling_Hash/Shortest_Palindrome_Adding_in_front.py,Strings,Rolling Hash,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Rolling_Hash/Simple_str_match.py,Strings,Rolling Hash,,,
Yes,https://leetcode.com/problems/sum-of-scores-of-built-strings/?envType=problem-list-v2&envId=rolling-hash,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/Rolling_Hash/Sum_scores_of_built_strings.py,Strings,Rolling Hash,Hard,,
Yes,https://leetcode.com/problems/string-compression/?envType=study-plan-v2&envId=leetcode-75,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Strings/String_Compression.py,Strings,,Medium,,
Yes,https://leetcode.com/problems/car-pooling/submissions/1436410743/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Sweep_Lines/Car_Pooling.py,Sweep Lines,,Medium,,
Yes,https://leetcode.com/problems/check-if-grid-can-be-cut-into-sections/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Sweep_Lines/Cut_grids_in_3_sections.py,Sweep Lines,,Medium,,
Yes,https://leetcode.com/problems/number-of-flowers-in-full-bloom/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Sweep_Lines/Flowers_in_bloom.py,Sweep Lines,,Hard,,
Yes,https://leetcode.com/problems/maximum-beauty-of-an-array-after-applying-operation/?envType=daily-question&envId=2024-12-11,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Sweep_Lines/Max_Beauty_of_array.py,Sweep Lines,,Medium,,
Yes,https://leetcode.com/problems/maximum-frequency-of-an-element-after-performing-operations-ii/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Sweep_Lines/Max_Freq_after_operations.py,Sweep Lines,,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Sweep_Lines/Meeting_room_k_occupancy.py,Sweep Lines,,,,
Yes,https://leetcode.com/problems/my-calendar-ii/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Sweep_Lines/My_Calendar_II.py,Sweep Lines,,Medium,,
Yes,https://leetcode.com/discuss/study-guide/2166045/line-sweep-algorithms,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Sweep_Lines/README.md,Sweep Lines,,Hard,,
Yes,https://leetcode.com/problems/rectangle-area-ii/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Sweep_Lines/Rectangle_Area_II.py,Sweep Lines,,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Sweep_Lines/Restaurant_Customers.py,Sweep Lines,,,,
Yes,https://leetcode.com/problems/kth-ancestor-of-a-tree-node/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Trees/Binary_Lifting/Kth_Ancestor_of_node.py,Trees,Binary Lifting,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Trees/Binary_Lifting/LCA.py,Trees,Binary Lifting,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Trees/Binary_Lifting/Path_GCD_Queries.py,Trees,Binary Lifting,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Trees/Binary_Lifting/Path_Sum_between_nodes.py,Trees,Binary Lifting,,,
Yes,https://leetcode.com/discuss/study-guide/4299594/Binary-Lifting-Technique-A-Beginners-Guide/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Trees/Binary_Lifting/README.md,Trees,Binary Lifting,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Trees/DFS_n_Tree.py,Trees,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Trees/Euler_Tour/Euler_template.py,Trees,Euler Tour,,,
Yes,https://leetcode.com/problems/height-of-binary-tree-after-subtree-removal-queries/?envType=problem-list-v2&envId=my4z5092,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Trees/Euler_Tour/Height_of_tree_after_delete_queries.py,Trees,Euler Tour,Hard,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Trees/Euler_Tour/README.md,Trees,Euler Tour,,,
Yes,https://cses.fi/problemset/result/10090975/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Trees/Euler_Tour/Subtree_sum_update_queries.py,Trees,Euler Tour,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Trees/README.md,Trees,,,,
Yes,https://leetcode.com/problems/count-words-obtained-after-adding-a-letter/submissions/1712509329/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Tries/Count_Words_after_one_addition.py,Tries,,Medium,,
Yes,https://takeuforward.org/plus/dsa/tries/problems/longest-word-with-all-prefixes,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Tries/Longest_word_with_all_prefixes.py,Tries,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/AZ_Method/1_Largest_Subarray_1_with_k_flips.py,Two Pointers Sliding Window,AZ Method,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/AZ_Method/2_Num_subarrays_with_distinct_elements_less_k.py,Two Pointers Sliding Window,AZ Method,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/AZ_Method/Longest_distinct_subarray.py,Two Pointers Sliding Window,AZ Method,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/AZ_Method/Nearest_3_sum.py,Two Pointers Sliding Window,AZ Method,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/AZ_Method/Num_Subarray_with_sum_atmost_K.py,Two Pointers Sliding Window,AZ Method,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/AZ_Method/Shortest_Distinct_subarray.py,Two Pointers Sliding Window,AZ Method,,,
Yes,https://leetcode.com/problems/continuous-subarrays/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/AZ_Method/Subarrays_with_any_pair_sum_less_than_k.py,Two Pointers Sliding Window,AZ Method,Medium,,
Yes,https://leetcode.com/problems/adding-spaces-to-a-string/description/?envType=daily-question&envId=2024-12-03,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/Old_Solved/Add_spaces_to_string.py,Two Pointers Sliding Window,Old Solved,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/Old_Solved/Binary_Subarray_sum.py,Two Pointers Sliding Window,Old Solved,,,
Yes,https://leetcode.com/problems/rotating-the-box/?envType=daily-question&envId=2024-11-23,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/Old_Solved/Box_rotate_stone_fall_gravity.py,Two Pointers Sliding Window,Old Solved,Medium,,
Yes,https://leetcode.com/problems/longest-subarray-of-1s-after-deleting-one-element/?envType=study-plan-v2&envId=leetcode-75,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/Old_Solved/Longest_1_group_after_deleting_1_element.py,Two Pointers Sliding Window,Old Solved,Medium,,
Yes,https://leetcode.com/problems/longest-repeating-character-replacement/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/Old_Solved/Longest_Repeating_char_replacement.py,Two Pointers Sliding Window,Old Solved,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/Old_Solved/Longest_Substring_Without_Repeating_Characters.py,Two Pointers Sliding Window,Old Solved,,,
Yes,https://leetcode.com/problems/make-string-a-subsequence-using-cyclic-increments/?envType=daily-question&envId=2024-12-04,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/Old_Solved/Make_subsequence_cyclic_shift.py,Two Pointers Sliding Window,Old Solved,Medium,,
Yes,https://leetcode.com/problems/max-consecutive-ones-iii/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/Old_Solved/Max_Consecutive_Ones_III.py,Two Pointers Sliding Window,Old Solved,Medium,,
Yes,https://leetcode.com/problems/maximum-number-of-vowels-in-a-substring-of-given-length/?envType=study-plan-v2&envId=leetcode-75,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/Old_Solved/Max_vowels_in_k_substring.py,Two Pointers Sliding Window,Old Solved,Medium,,
Yes,https://leetcode.com/problems/minimum-size-subarray-sum/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/Old_Solved/Minimum_Size_Subarray_Sum.py,Two Pointers Sliding Window,Old Solved,Medium,,
Yes,https://leetcode.com/problems/move-pieces-to-obtain-a-string/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/Old_Solved/Move_Pieces_to_make_string.py,Two Pointers Sliding Window,Old Solved,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/Old_Solved/Num_substrings_containing_all_3_chars.py,Two Pointers Sliding Window,Old Solved,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/Old_Solved/Power_of_k_Sized_Subarrays.py,Two Pointers Sliding Window,Old Solved,,,
Yes,https://leetcode.com/discuss/interview-question/3722472/mastering-sliding-window-technique-a-comprehensive-guide,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/Two_Pointers_Sliding_Window/README.md,Two Pointers Sliding Window,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/others/BFS.py,others,,,,
